M,cycle,state_name,district,dem_two_party_pct,party,candidate,uncontested,winner,WAR,WARP,chamber
1583,2010,Georgia,10,0.32641839905936076,DEM,Russell James Edwards,0,FALSE,0.0014866150000000002,-5e-4,House
1583,2010,Georgia,10,0.32641839905936076,REP,Paul C. Broun,0,TRUE,0.00677969,0,House
1584,2012,Georgia,10,0,REP,Paul C. Broun,1,TRUE,-6.42755e-4,0.006299999999999972,House
1585,2014,Georgia,10,0.33477707654723127,DEM,I. Kenneth Dious,0,FALSE,6.283355e-4,-0.0036999999999999997,House
1585,2014,Georgia,10,0.33477707654723127,REP,Jody B. Hice,0,TRUE,0.00340133,0.0010000000000000009,House
1586,2016,Georgia,10,0,REP,Jody B. Hice,1,TRUE,0.023573900000000002,1.9999999999997797e-4,House
1587,2018,Georgia,10,0.37108031776966655,DEM,Tabitha Johnson-Green,0,FALSE,0.0014094099999999998,-0.0058,House
1587,2018,Georgia,10,0.37108031776966655,REP,Jody B. Hice,0,TRUE,0.01623635,0.017000000000000015,House
1588,2020,Georgia,10,0.3768992141547275,DEM,Tabitha Johnson-Green,0,FALSE,0.001849555,-4e-4,House
1588,2020,Georgia,10,0.3768992141547275,REP,Jody B. Hice,0,TRUE,0.01381865,0.0020999999999999908,House
1589,2022,Georgia,10,0.3546695705880441,DEM,Tabitha Johnson-Green,0,FALSE,0.0013904,-3e-4,House
1589,2022,Georgia,10,0.3546695705880441,REP,Mike Collins,0,TRUE,-0.008075175,1.9999999999997797e-4,House
1590,2024,Georgia,10,0.369481407,DEM,"Alexandra ""Lexy"" Doherty",0,FALSE,-0.00050668900000000005,-0.0059,House
1590,2024,Georgia,10,0.369481407,REP,Mike Collins,0,TRUE,-6.022390000000001e-4,4.999999999999449e-4,House
1591,2000,Georgia,11,0,REP,John Linder,1,TRUE,0.00248049,0.0010999999999999899,House
1592,2002,Georgia,11,0.4835607063689245,DEM,Roger Kahn,0,FALSE,0.03134745,0.12739999999999999,House
1592,2002,Georgia,11,0.4835607063689245,REP,Phil Gingrey,0,TRUE,2.95225e-4,0.0262,House
1593,2004,Georgia,11,0.4260415527350716,DEM,Rick Crawford,0,FALSE,-0.0104974,-0.07669999999999999,House
1593,2004,Georgia,11,0.4260415527350716,REP,Phil Gingrey,0,TRUE,0.037608,0.24269999999999992,House
1594,2006,Georgia,11,0.2893605540066553,DEM,Patrick Samuel Pillion,0,FALSE,6.994595e-4,-0.0016,House
1594,2006,Georgia,11,0.2893605540066553,REP,Phil Gingrey,0,TRUE,0.03272025,0.0033999999999999586,House
1595,2008,Georgia,11,0.31814020621312256,DEM,Hugh Bud Gammon,0,FALSE,8.31278e-4,-0.0017,House
1595,2008,Georgia,11,0.31814020621312256,REP,Phil Gingrey,0,TRUE,0.03119825,0.0019000000000000128,House
1596,2010,Georgia,11,0,REP,Phil Gingrey,1,TRUE,0.023915,0,House
1597,2012,Georgia,11,0.3144670942952308,DEM,J. Patrick Thompson,0,FALSE,-5.769255e-4,-6e-4,House
1597,2012,Georgia,11,0.3144670942952308,REP,Phil Gingrey,0,TRUE,0.01973985,0,House
1598,2014,Georgia,11,0,REP,Barry Loudermilk,1,TRUE,-0.00356822,0,House
1599,2016,Georgia,11,0.3259422611793961,DEM,Don E. Wilson,0,FALSE,2.5451e-4,0,House
1599,2016,Georgia,11,0.3259422611793961,REP,Barry Loudermilk,0,TRUE,0.01663895,9.999999999998899e-5,House
1600,2018,Georgia,11,0.38208604366587234,DEM,Flynn Broady,0,FALSE,0.00144799,-0.0127,House
1600,2018,Georgia,11,0.38208604366587234,REP,Barry Loudermilk,0,TRUE,0.008094,0.0041999999999999815,House
1601,2020,Georgia,11,0.3957381702071045,DEM,Dana Barrett,0,FALSE,-5.560960000000001e-4,-0.0112,House
1601,2020,Georgia,11,0.3957381702071045,REP,Barry Loudermilk,0,TRUE,0.00588839,0.0011999999999999789,House
1602,2022,Georgia,11,0.3740108082474634,DEM,Antonio Daza,0,FALSE,0.001128805,-0.007,House
1602,2022,Georgia,11,0.3740108082474634,REP,Barry Loudermilk,0,TRUE,0.00104707,8.000000000000229e-4,House
1603,2024,Georgia,11,0.326913819,DEM,"Katy ""Kate"" L. Stamper",0,FALSE,-5.62e-5,-0.0027,House
1603,2024,Georgia,11,0.326913819,REP,Barry Loudermilk,0,TRUE,0.00365104,1.9999999999997797e-4,House
1604,2002,Georgia,12,0.448088444,DEM,Charles Walker,0,FALSE,-1.2499e-4,-0.015600000000000003,House
1604,2002,Georgia,12,0.448088444,REP,Max Burns,0,TRUE,0.037033250000000004,0.23460000000000003,House
1605,2004,Georgia,12,0.5181144805837703,DEM,John Barrow,0,TRUE,-0.0132122,-0.1109,House
1605,2004,Georgia,12,0.5181144805837703,REP,Max Burns,0,FALSE,0.07444055,0.47550000000000003,House
1606,2006,Georgia,12,0.5030328985242702,DEM,John Barrow,0,TRUE,0.0303166,0.14990000000000003,House
1606,2006,Georgia,12,0.5030328985242702,REP,Max Burns,0,FALSE,0.035103350000000005,0.0306,House
1607,2008,Georgia,12,0.6600036096015401,DEM,John Barrow,0,TRUE,0.02219035,8.000000000000229e-4,House
1607,2008,Georgia,12,0.6600036096015401,REP,John Stone,0,FALSE,-0.00116726,-0.003,House
1608,2010,Georgia,12,0.5658549422572018,DEM,John Barrow,0,TRUE,0.00124321,0.02429999999999999,House
1608,2010,Georgia,12,0.5658549422572018,REP,Raymond Louis McKinney,0,FALSE,-0.001075885,-0.060300000000000006,House
1609,2012,Georgia,12,0.537000089,DEM,John Barrow,0,TRUE,-2.3685999999999998e-4,-0.007799999999999974,House
1609,2012,Georgia,12,0.537000089,REP,Lee I. Anderson,0,FALSE,8.522790000000001e-4,0.014700000000000046,House
1610,2014,Georgia,12,0.4524680182718477,DEM,John Barrow,0,FALSE,-0.0025579,-0.0769,House
1610,2014,Georgia,12,0.4524680182718477,REP,Richard W. Allen,0,TRUE,0.0159636,0.15369999999999995,House
1611,2016,Georgia,12,0.38399147200593253,DEM,Patricia Carpenter McCracken,0,FALSE,8.22073e-4,-0.0128,House
1611,2016,Georgia,12,0.38399147200593253,REP,Richard W. Allen,0,TRUE,0.0371524,0.026699999999999946,House
1612,2018,Georgia,12,0.4052193908714554,DEM,Francys Johnson,0,FALSE,1.11147e-4,-0.08159999999999999,House
1612,2018,Georgia,12,0.4052193908714554,REP,Richard W. Allen,0,TRUE,0.0280409,0.127,House
1613,2020,Georgia,12,0.416192893,DEM,"Elizabeth ""Liz"" Johnson",0,FALSE,0.00280596,-0.01,House
1613,2020,Georgia,12,0.416192893,REP,Richard W. Allen,0,TRUE,0.02579985,0.05149999999999999,House
1614,2022,Georgia,12,0.40403476686966194,DEM,"Elizabeth ""Liz"" Johnson",0,FALSE,0.0032436,-0.0064,House
1614,2022,Georgia,12,0.40403476686966194,REP,Richard W. Allen,0,TRUE,0.02123345,0.03649999999999998,House
1615,2024,Georgia,12,0.396807769,DEM,"Elizabeth ""Liz"" Johnson",0,FALSE,0.002992575,-0.013,House
1615,2024,Georgia,12,0.396807769,REP,Richard W. Allen,0,TRUE,0.023852449999999997,0.06620000000000004,House
1616,2002,Georgia,13,0.5962645636029161,DEM,David Scott,0,TRUE,0.010295499999999999,0.016100000000000003,House
1616,2002,Georgia,13,0.5962645636029161,REP,John Clayton Cox,0,FALSE,0.00140482,-0.0205,House
1617,2004,Georgia,13,1,DEM,David Scott,1,TRUE,0.064667,0.0044999999999999485,House
1618,2006,Georgia,13,0.6923831734872874,DEM,David Scott,0,TRUE,0.047319799999999995,0.005800000000000027,House
1618,2006,Georgia,13,0.6923831734872874,REP,Deborah Ann Honeycutt,0,FALSE,0.0166892,0,House
1619,2008,Georgia,13,0.690449606,DEM,David Scott,0,TRUE,0.042862700000000004,0.0014999999999999458,House
1619,2008,Georgia,13,0.690449606,REP,Deborah Ann Honeycutt,0,FALSE,0.01607605,0,House
1620,2010,Georgia,13,0.6943013386781481,DEM,David Scott,0,TRUE,0.0204834,0,House
1620,2010,Georgia,13,0.6943013386781481,REP,Mike Crane,0,FALSE,-0.00133195,0,House
1621,2012,Georgia,13,0.7174448919861617,DEM,David Scott,0,TRUE,0.0201509,0,House
1621,2012,Georgia,13,0.7174448919861617,REP,S. Malik,0,FALSE,5.384195e-4,0,House
1622,2014,Georgia,13,1,DEM,David Scott,1,TRUE,0.018298599999999998,9.999999999998899e-5,House
1623,2016,Georgia,13,1,DEM,David Scott,1,TRUE,0.02594635,0,House
1624,2018,Georgia,13,0.7618437987552787,DEM,David Scott,0,TRUE,0.0060808400000000006,0,House
1624,2018,Georgia,13,0.7618437987552787,REP,David Callahan,0,FALSE,-4.849025e-4,0,House
1625,2020,Georgia,13,0.7740048429911156,DEM,David Scott,0,TRUE,0.009376780000000001,0,House
1625,2020,Georgia,13,0.7740048429911156,REP,Becky E. Hites,0,FALSE,7.84016e-5,0,House
1626,2022,Georgia,13,0.8177434471082625,DEM,David Scott,0,TRUE,0.007259985,0,House
1626,2022,Georgia,13,0.8177434471082625,REP,Caesar Gonzales,0,FALSE,-7.528995000000001e-6,0,House
1627,2024,Georgia,13,0.718341759,DEM,David Scott,0,TRUE,0.012143250000000001,0,House
1627,2024,Georgia,13,0.718341759,REP,Jonathan Chavez,0,FALSE,-0.017447900000000002,0,House
1628,2012,Georgia,14,0.27028814920252564,DEM,Daniel Grant,0,FALSE,5.496979999999999e-4,0,House
1628,2012,Georgia,14,0.27028814920252564,REP,Tom Graves,0,TRUE,0.0183354,0,House
1629,2014,Georgia,14,0,REP,Tom Graves,1,TRUE,0.02051095,0,House
1630,2016,Georgia,14,0,REP,Tom Graves,1,TRUE,0.01606045,0,House
1631,2018,Georgia,14,0.23498197837404888,DEM,Steven Foster,0,FALSE,6.926829999999999e-4,0,House
1631,2018,Georgia,14,0.23498197837404888,REP,Tom Graves,0,TRUE,0.009822125000000001,0,House
1632,2020,Georgia,14,0.25289882161722876,DEM,Kevin Van Ausdal,0,FALSE,4.75487e-4,0,House
1632,2020,Georgia,14,0.25289882161722876,REP,Marjorie Taylor Greene,0,TRUE,-0.03898455,0,House
1633,2022,Georgia,14,0.34135343002349516,DEM,Marcus Flowers,0,FALSE,2.325645e-4,-2e-4,House
1633,2022,Georgia,14,0.34135343002349516,REP,Marjorie Taylor Greene,0,TRUE,-0.0380192,0,House
1634,2024,Georgia,14,0.356312053,DEM,Shawn General Harris,0,FALSE,8.452695e-4,-2e-4,House
1634,2024,Georgia,14,0.356312053,REP,Marjorie Taylor Greene,0,TRUE,-0.03745165,0,House
1635,2000,Hawaii,1,0.7069235078759136,DEM,Neil Abercrombie,0,TRUE,0.0820395,0.013000000000000012,House
1635,2000,Hawaii,1,0.7069235078759136,REP,Philip L. Meyers,0,FALSE,5.57235e-4,-8e-4,House
1636,2002,Hawaii,1,0.7451571828754138,DEM,Neil Abercrombie,0,TRUE,0.0864512,0.038900000000000046,House
1636,2002,Hawaii,1,0.7451571828754138,REP,Mark D. Terry,0,FALSE,7.648654999999999e-4,-0.0018,House
1637,2004,Hawaii,1,0.6495316715335105,DEM,Neil Abercrombie,0,TRUE,0.08409420000000001,0.04079999999999995,House
1637,2004,Hawaii,1,0.6495316715335105,REP,Dalton I. Tanonaka,0,FALSE,8.085525000000001e-4,-0.002,House
1638,2006,Hawaii,1,0.6935390739216433,DEM,Neil Abercrombie,0,TRUE,0.0653975,0.016700000000000048,House
1638,2006,Hawaii,1,0.6935390739216433,REP,Richard A. Hough,0,FALSE,-2.284225e-4,-0.0013,House
1639,2008,Hawaii,1,0.8018177753050857,DEM,Neil Abercrombie,0,TRUE,0.0517068,0,House
1639,2008,Hawaii,1,0.8018177753050857,REP,Steve Tataii,0,FALSE,-5.30779e-5,0,House
1640,2010,Hawaii,1,0.5322763947235997,DEM,Colleen W. Hanabusa,0,TRUE,-0.04281365,-0.020100000000000007,House
1640,2010,Hawaii,1,0.5322763947235997,REP,Charles K. Djou,0,FALSE,0.10248950000000001,0.032299999999999995,House
1641,2012,Hawaii,1,0.5461282807307023,DEM,Colleen W. Hanabusa,0,TRUE,-0.027880000000000002,9.000000000000119e-4,House
1641,2012,Hawaii,1,0.5461282807307023,REP,Charles K. Djou,0,FALSE,0.10079250000000001,0.0133,House
1642,2014,Hawaii,1,0.5192833789284046,DEM,K. Mark Takai,0,TRUE,-0.0262223,-0.046699999999999964,House
1642,2014,Hawaii,1,0.5192833789284046,REP,Charles K. Djou,0,FALSE,0.106738,0.1476,House
1643,2016,Hawaii,1,0.7598536903984324,DEM,Colleen W. Hanabusa,0,TRUE,-0.0179676,0,House
1643,2016,Hawaii,1,0.7598536903984324,REP,Shirlene D. Ostrov,0,FALSE,-1.706495e-4,0,House
1644,2018,Hawaii,1,0.7600989003545059,DEM,Ed Case,0,TRUE,0.0643473,0,House
1644,2018,Hawaii,1,0.7600989003545059,REP,Cam Cavasso,0,FALSE,3.5396150000000003e-4,0,House
1645,2020,Hawaii,1,0.7202092495863351,DEM,Ed Case,0,TRUE,0.06936809999999999,9.999999999998899e-5,House
1645,2020,Hawaii,1,0.7202092495863351,REP,Ronald C. Curtis,0,FALSE,-6.61133e-4,0,House
1646,2022,Hawaii,1,0.737029107,DEM,Ed Case,0,TRUE,0.0701427,8.000000000000229e-4,House
1646,2022,Hawaii,1,0.737029107,REP,Conrad Kress,0,FALSE,-1.65321e-4,-2e-4,House
1647,2024,Hawaii,1,0.718415642,DEM,Ed Case,0,TRUE,0.0762982,0.0019000000000000128,House
1647,2024,Hawaii,1,0.718415642,REP,Patrick C. Largey,0,FALSE,-1.124285e-4,0,House
1648,2000,Hawaii,2,0.6313198554502635,DEM,Patsy T. Mink,0,TRUE,0.0147749,0.0024999999999999467,House
1648,2000,Hawaii,2,0.6313198554502635,REP,Russ R. Francis,0,FALSE,2.183895e-4,-0.006500000000000001,House
1649,2002,Hawaii,2,0.5841689297402688,DEM,Patsy T. Mink,0,TRUE,0.023080450000000002,0.021399999999999975,House
1649,2002,Hawaii,2,0.5841689297402688,REP,Bob McDermott,0,FALSE,7.628375e-4,-0.018,House
1650,2004,Hawaii,2,0.6277019996327493,DEM,Ed Case,0,TRUE,0.128795,0.0776,House
1650,2004,Hawaii,2,0.6277019996327493,REP,Gerald M. Gabbard,0,FALSE,-5.18227e-4,-4e-4,House
1651,2006,Hawaii,2,0.6103682557807594,DEM,Mazie K. Hirono,0,TRUE,0.0032617,0.016799999999999926,House
1651,2006,Hawaii,2,0.6103682557807594,REP,Bob Hogue,0,FALSE,-5.481025e-4,-0.0245,House
1652,2008,Hawaii,2,0.788626512,DEM,Mazie K. Hirono,0,TRUE,0.03381045,0,House
1652,2008,Hawaii,2,0.788626512,REP,Roger B. Evans,0,FALSE,-0.0015212300000000002,0,House
1653,2010,Hawaii,2,0.7403158472024802,DEM,Mazie K. Hirono,0,TRUE,0.0127334,0,House
1653,2010,Hawaii,2,0.7403158472024802,REP,John W. Willoughby,0,FALSE,-1.7442e-4,0,House
1654,2012,Hawaii,2,0.805425171,DEM,Tulsi Gabbard,0,TRUE,0.04955525,0,House
1654,2012,Hawaii,2,0.805425171,REP,Kawika Crowley,0,FALSE,-0.02057415,0,House
1655,2014,Hawaii,2,0.8085288089273514,DEM,Tulsi Gabbard,0,TRUE,0.0658655,0,House
1655,2014,Hawaii,2,0.8085288089273514,REP,Kawika Crowley,0,FALSE,-0.0231483,0,House
1656,2016,Hawaii,2,0.8115677668205742,DEM,Tulsi Gabbard,0,TRUE,0.06786444999999999,0,House
1656,2016,Hawaii,2,0.8115677668205742,REP,Angela Sue Kaaihue,0,FALSE,1.56209e-4,0,House
1657,2018,Hawaii,2,0.7736231898688175,DEM,Tulsi Gabbard,0,TRUE,0.05855895,0,House
1657,2018,Hawaii,2,0.7736231898688175,REP,Brian Evans,0,FALSE,1.33306e-4,0,House
1658,2020,Hawaii,2,0.6711838274426322,DEM,Kaiali'i Kahele,0,TRUE,0.02056235,0.0011999999999999789,House
1658,2020,Hawaii,2,0.6711838274426322,REP,Joe Akana,0,FALSE,0.01640635,-1e-4,House
1659,2022,Hawaii,2,0.6379489370581426,DEM,Jill N. Tokuda,0,TRUE,0.03484345,0.0027000000000000357,House
1659,2022,Hawaii,2,0.6379489370581426,REP,Joe Akana,0,FALSE,0.01648575,0,House
1660,2024,Hawaii,2,0.687777695,DEM,Jill N. Tokuda,0,TRUE,0.040058300000000005,7.000000000000339e-4,House
1660,2024,Hawaii,2,0.687777695,REP,Steve Bond,0,FALSE,-5.102635000000001e-6,-9e-4,House
1661,2000,Idaho,1,0.3261152030656691,DEM,Linda Pall,0,FALSE,-4.897434999999999e-4,-0.0195,House
1661,2000,Idaho,1,0.3261152030656691,REP,C.L. 'Butch' Otter,0,TRUE,0.0037642300000000004,0.008099999999999996,House
1662,2002,Idaho,1,0.399324418,DEM,Betty Richardson,0,FALSE,-3.43324e-4,-0.0012,House
1662,2002,Idaho,1,0.399324418,REP,C.L. 'Butch' Otter,0,TRUE,-0.0031969950000000002,0,House
1663,2004,Idaho,1,0.30452226974201996,DEM,Naomi Preston,0,FALSE,6.98782e-4,-4e-4,House
1663,2004,Idaho,1,0.30452226974201996,REP,C.L. 'Butch' Otter,0,TRUE,-0.005557475,0,House
1664,2006,Idaho,1,0.4729090263811664,DEM,Larry Grant,0,FALSE,0.001200075,-0.0389,House
1664,2006,Idaho,1,0.4729090263811664,REP,William T. Sali,0,TRUE,-0.03631525,-0.008000000000000007,House
1665,2008,Idaho,1,0.5060575111123897,DEM,Walt Minnick,0,TRUE,0.044017799999999996,0.1735,House
1665,2008,Idaho,1,0.5060575111123897,REP,William T. Sali,0,FALSE,-0.0394755,-0.16000000000000003,House
1666,2010,Idaho,1,0.44724258427261504,DEM,Walt Minnick,0,FALSE,0.0562188,0.0342,House
1666,2010,Idaho,1,0.44724258427261504,REP,Raúl R. Labrador,0,TRUE,-0.040659249999999994,-0.024900000000000033,House
1667,2012,Idaho,1,0.3282780644900489,DEM,Jimmy R. Farris,0,FALSE,-7.106969999999999e-4,-0.0019,House
1667,2012,Idaho,1,0.3282780644900489,REP,Raúl R. Labrador,0,TRUE,-0.01510305,0,House
1668,2014,Idaho,1,0.3498960866080767,DEM,Shirley Gene Ringo,0,FALSE,0.0014045300000000002,-0.0018,House
1668,2014,Idaho,1,0.3498960866080767,REP,Raúl R. Labrador,0,TRUE,-0.014738399999999999,0,House
1669,2016,Idaho,1,0.3181838650845473,DEM,James Piotrowski,0,FALSE,-1.9825300000000001e-4,-4e-4,House
1669,2016,Idaho,1,0.3181838650845473,REP,Raúl R. Labrador,0,TRUE,-0.01723065,0,House
1670,2018,Idaho,1,0.3289494673178546,DEM,Cristina McNeil,0,FALSE,0.0010690399999999998,-2e-4,House
1670,2018,Idaho,1,0.3289494673178546,REP,Russ Fulcher,0,TRUE,-0.001101255,0,House
1671,2020,Idaho,1,0.2971618308317274,DEM,Rudy Soto,0,FALSE,-2.990375e-4,0,House
1671,2020,Idaho,1,0.2971618308317274,REP,Russ Fulcher,0,TRUE,0.0068257100000000005,0,House
1672,2022,Idaho,1,0.26956501792490545,DEM,Kaylee Peterson,0,FALSE,-0.0119519,0,House
1672,2022,Idaho,1,0.26956501792490545,REP,Russ Fulcher,0,TRUE,0.002336965,0,House
1673,2024,Idaho,1,0.26385297,DEM,Kaylee Peterson,0,FALSE,-0.012593,0,House
1673,2024,Idaho,1,0.26385297,REP,Russ Fulcher,0,TRUE,0.004202425,0,House
1674,2000,Idaho,2,0.26828347384851986,DEM,Craig W. Williams,0,FALSE,8.06637e-4,-7e-4,House
1674,2000,Idaho,2,0.26828347384851986,REP,Mike Simpson,0,TRUE,0.0295061,8.000000000000229e-4,House
1675,2002,Idaho,2,0.2987423335091584,DEM,Edward W. Kinghorn,0,FALSE,7.554945e-4,-3e-4,House
1675,2002,Idaho,2,0.2987423335091584,REP,Mike Simpson,0,TRUE,0.0220939,1.9999999999997797e-4,House
1676,2004,Idaho,2,0.2926302873607292,DEM,A. Lin Whitworth,0,FALSE,4.033405e-4,-2e-4,House
1676,2004,Idaho,2,0.2926302873607292,REP,Mike Simpson,0,TRUE,0.02026195,9.999999999998899e-5,House
1677,2006,Idaho,2,0.35702444786901505,DEM,Jim Hansen,0,FALSE,-0.0013395149999999999,-0.005,House
1677,2006,Idaho,2,0.35702444786901505,REP,Mike Simpson,0,TRUE,0.02396935,0.005900000000000016,House
1678,2008,Idaho,2,0.2895789818922511,DEM,Deborah Holmes,0,FALSE,2.5939750000000003e-4,-0.0017,House
1678,2008,Idaho,2,0.2895789818922511,REP,Mike Simpson,0,TRUE,0.0205795,7.000000000000339e-4,House
1679,2010,Idaho,2,0.2617859808717786,DEM,Mike Crawford,0,FALSE,9.268455e-4,0,House
1679,2010,Idaho,2,0.2617859808717786,REP,Mike Simpson,0,TRUE,0.01512905,0,House
1680,2012,Idaho,2,0.3482918000747819,DEM,Nicole LeFavour,0,FALSE,7.344669999999999e-4,-0.0062,House
1680,2012,Idaho,2,0.3482918000747819,REP,Mike Simpson,0,TRUE,0.0097463,0.0016000000000000458,House
1681,2014,Idaho,2,0.3863915293546686,DEM,Richard Stallings,0,FALSE,-6.917004999999999e-4,-0.0011,House
1681,2014,Idaho,2,0.3863915293546686,REP,Mike Simpson,0,TRUE,0.013171700000000001,2.9999999999996696e-4,House
1682,2016,Idaho,2,0.31849205927657087,DEM,Jennifer Martinez,0,FALSE,0.001665125,-2e-4,House
1682,2016,Idaho,2,0.31849205927657087,REP,Mike Simpson,0,TRUE,0.00825112,0,House
1683,2018,Idaho,2,0.39329782116833834,DEM,Aaron Swisher,0,FALSE,-0.016525949999999998,-0.0061,House
1683,2018,Idaho,2,0.39329782116833834,REP,Mike Simpson,0,TRUE,2.0216800000000002e-4,0.0038000000000000256,House
1684,2020,Idaho,2,0.3312283229283389,DEM,Aaron Swisher,0,FALSE,-0.01661555,-0.0012,House
1684,2020,Idaho,2,0.3312283229283389,REP,Mike Simpson,0,TRUE,-0.001884805,9.999999999998899e-5,House
1685,2022,Idaho,2,0.3640895916455864,DEM,Wendy Norman,0,FALSE,-5.003205e-4,-0.0028,House
1685,2022,Idaho,2,0.3640895916455864,REP,Mike Simpson,0,TRUE,-0.006684725,0,House
1686,2024,Idaho,2,0.335404998,DEM,David Roth,0,FALSE,-0.01911595,-3e-4,House
1686,2024,Idaho,2,0.335404998,REP,Mike Simpson,0,TRUE,-0.0041011350000000005,0,House
1687,2000,Illinois,1,0.8781003741347497,DEM,Bobby Rush,0,TRUE,0.01366035,0,House
1687,2000,Illinois,1,0.8781003741347497,REP,Raymond G. Wardingley,0,FALSE,-0.0188567,0,House
1688,2002,Illinois,1,0.8335085325758762,DEM,Bobby Rush,0,TRUE,0.0234283,0,House
1688,2002,Illinois,1,0.8335085325758762,REP,Raymond G. Wardingley,0,FALSE,-0.0266896,0,House
1689,2004,Illinois,1,0.848609116,DEM,Bobby Rush,0,TRUE,0.01652705,0,House
1689,2004,Illinois,1,0.848609116,REP,Raymond G. Wardingley,0,FALSE,-0.02461655,0,House
1690,2006,Illinois,1,0.8405980725461081,DEM,Bobby Rush,0,TRUE,0.006169,0,House
1690,2006,Illinois,1,0.8405980725461081,REP,Jason E. Tabour,0,FALSE,4.62275e-4,0,House
1691,2008,Illinois,1,0.8586535591771464,DEM,Bobby Rush,0,TRUE,0.002851025,0,House
1691,2008,Illinois,1,0.8586535591771464,REP,Antoine Members,0,FALSE,-4.56018e-4,0,House
1692,2010,Illinois,1,0.8351228420216094,DEM,Bobby Rush,0,TRUE,-0.01151755,0,House
1692,2010,Illinois,1,0.8351228420216094,REP,Raymond G. Wardingley,0,FALSE,-0.0276999,0,House
1693,2012,Illinois,1,0.738223991,DEM,Bobby Rush,0,TRUE,-0.01154535,0,House
1693,2012,Illinois,1,0.738223991,REP,Donald E. Peloquin,0,FALSE,-0.00112245,0,House
1694,2014,Illinois,1,0.7308809685744785,DEM,Bobby Rush,0,TRUE,-0.01692155,0,House
1694,2014,Illinois,1,0.7308809685744785,REP,Jimmy Lee Tillman,0,FALSE,-0.01231165,0,House
1695,2016,Illinois,1,0.7409657626624959,DEM,Bobby Rush,0,TRUE,-0.009609284999999999,0,House
1695,2016,Illinois,1,0.7409657626624959,REP,August O'Neill Deuser,0,FALSE,-4.448265e-4,0,House
1696,2018,Illinois,1,0.7881257275902211,DEM,Bobby Rush,0,TRUE,-0.0231507,0,House
1696,2018,Illinois,1,0.7881257275902211,REP,Jimmy Lee Tillman,0,FALSE,-0.0109818,0,House
1697,2020,Illinois,1,0.7383543096285811,DEM,Bobby Rush,0,TRUE,-0.02254585,0,House
1697,2020,Illinois,1,0.7383543096285811,REP,Philanise White,0,FALSE,2.3797399999999998e-4,0,House
1698,2022,Illinois,1,0.6703538331929233,DEM,Jonathan L. Jackson,0,TRUE,-0.034845299999999996,0,House
1698,2022,Illinois,1,0.6703538331929233,REP,Eric Carlson,0,FALSE,-3.37955e-4,-0.001,House
1699,2024,Illinois,1,0.658524562,DEM,Jonathan L. Jackson,0,TRUE,-0.0311045,0,House
1699,2024,Illinois,1,0.658524562,REP,Marcus Lewis,0,FALSE,-4.187495e-4,-3e-4,House
1700,2000,Illinois,2,0.8983874508042328,DEM,Jesse Louis Jackson,0,TRUE,0.02905185,0,House
1700,2000,Illinois,2,0.8983874508042328,REP,Robert Gordon,0,FALSE,-3.0665499999999997e-4,0,House
1701,2002,Illinois,2,0.8230150535296995,DEM,Jesse Louis Jackson,0,TRUE,0.044664300000000004,0,House
1701,2002,Illinois,2,0.8230150535296995,REP,Doug Nelson,0,FALSE,-6.718285e-4,0,House
1702,2004,Illinois,2,1,DEM,Jesse Louis Jackson,1,TRUE,0.0368276,0,House
1703,2006,Illinois,2,0.8776852862506147,DEM,Jesse Louis Jackson,0,TRUE,0.02295735,0,House
1703,2006,Illinois,2,0.8776852862506147,REP,Robert J. Belin,0,FALSE,8.745285e-4,0,House
1704,2008,Illinois,2,0.8941458046179654,DEM,Jesse Louis Jackson,0,TRUE,0.0186682,0,House
1704,2008,Illinois,2,0.8941458046179654,REP,Anthony Wayne Williams,0,FALSE,1.7125000000000002e-4,0,House
1705,2010,Illinois,2,0.8533948082402053,DEM,Jesse Louis Jackson,0,TRUE,0.0069407900000000005,0,House
1705,2010,Illinois,2,0.8533948082402053,REP,Isaac C. Hayes,0,FALSE,-6.801295e-4,0,House
1706,2012,Illinois,2,0.7315067322409466,DEM,Jesse Louis Jackson,0,TRUE,0.007128325,0,House
1706,2012,Illinois,2,0.7315067322409466,REP,Brian Woodworth,0,FALSE,-3.84821e-4,0,House
1707,2014,Illinois,2,0.785442058,DEM,Robin Kelly,0,TRUE,-8.35e-4,0,House
1707,2014,Illinois,2,0.785442058,REP,Eric M. Wallace,0,FALSE,1.91513e-4,0,House
1708,2016,Illinois,2,0.7980762048335948,DEM,Robin Kelly,0,TRUE,0.00649458,0,House
1708,2016,Illinois,2,0.7980762048335948,REP,John F. Morrow,0,FALSE,-3.2101250000000003e-4,0,House
1709,2018,Illinois,2,0.8105555343016608,DEM,Robin Kelly,0,TRUE,-0.00844376,0,House
1709,2018,Illinois,2,0.8105555343016608,REP,David Merkle,0,FALSE,1.976375e-6,0,House
1710,2020,Illinois,2,0.7881411095229467,DEM,Robin Kelly,0,TRUE,-0.006452615,0,House
1710,2020,Illinois,2,0.7881411095229467,REP,Theresa J. Raborn,0,FALSE,7.07147e-4,0,House
1711,2022,Illinois,2,0.6712752479980877,DEM,Robin Kelly,0,TRUE,-0.00997002,0,House
1711,2022,Illinois,2,0.6712752479980877,REP,Thomas Lynch,0,FALSE,-3.07972e-4,-2e-4,House
1712,2024,Illinois,2,0.6756033,DEM,Robin Kelly,0,TRUE,-0.0051389,0,House
